,timestamp,value,Datetime,scaled_value,dist
51,2014-02-14 18:45:00,0.134,2014-02-14 18:45:00,0.029850746268656716,0.47039017570552544
52,2014-02-14 18:50:00,0.134,2014-02-14 18:50:00,0.029850746268656716,0.4704640854650469
53,2014-02-14 18:55:00,0.134,2014-02-14 18:55:00,0.029850746268656716,0.4705290545278521
54,2014-02-14 19:00:00,0.066,2014-02-14 19:00:00,0.0,0.500409722328186
55,2014-02-14 19:05:00,0.134,2014-02-14 19:05:00,0.029850746268656716,0.4705673207097979
56,2014-02-14 19:10:00,0.134,2014-02-14 19:10:00,0.029850746268656716,0.47058603656825737
57,2014-02-14 19:15:00,0.134,2014-02-14 19:15:00,0.029850746268656716,0.4706095207982989
58,2014-02-14 19:20:00,0.066,2014-02-14 19:20:00,0.0,0.5004595518112183
59,2014-02-14 19:25:00,0.132,2014-02-14 19:25:00,0.02897278314310799,0.4714721655301403
60,2014-02-14 19:30:00,0.134,2014-02-14 19:30:00,0.029850746268656716,0.47059622896251396
61,2014-02-14 19:35:00,0.2,2014-02-14 19:35:00,0.058823529411764705,0.441661115954904
62,2014-02-14 19:40:00,0.132,2014-02-14 19:40:00,0.02897278314310799,0.4715613936833691
63,2014-02-14 19:45:00,0.134,2014-02-14 19:45:00,0.029850746268656716,0.47071543825206474
64,2014-02-14 19:50:00,0.136,2014-02-14 19:50:00,0.030728709394205442,0.46985690624071275
65,2014-02-14 19:55:00,0.132,2014-02-14 19:55:00,0.02897278314310799,0.4716228460721325
66,2014-02-14 20:00:00,0.066,2014-02-14 20:00:00,0.0,0.5005742311477661
67,2014-02-14 20:05:00,0.134,2014-02-14 20:05:00,0.029850746268656716,0.47068760288295464
68,2014-02-14 20:10:00,0.134,2014-02-14 20:10:00,0.029850746268656716,0.47066936386165337
69,2014-02-14 20:15:00,0.134,2014-02-14 20:15:00,0.029850746268656716,0.47066310537395195
70,2014-02-14 20:20:00,0.2,2014-02-14 20:20:00,0.058823529411764705,0.4417164886699003
71,2014-02-14 20:25:00,0.132,2014-02-14 20:25:00,0.02897278314310799,0.47160430902760736
72,2014-02-14 20:30:00,0.136,2014-02-14 20:30:00,0.030728709394205442,0.46986948282076035
73,2014-02-14 20:35:00,0.134,2014-02-14 20:35:00,0.029850746268656716,0.4707569826894732
74,2014-02-14 20:40:00,0.134,2014-02-14 20:40:00,0.029850746268656716,0.47075877082881645
75,2014-02-14 20:45:00,0.134,2014-02-14 20:45:00,0.029850746268656716,0.470755969410512
76,2014-02-14 20:50:00,0.066,2014-02-14 20:50:00,0.0,0.5005768537521362
77,2014-02-14 20:55:00,0.134,2014-02-14 20:55:00,0.029850746268656716,0.470684324627492
78,2014-02-14 21:00:00,0.134,2014-02-14 21:00:00,0.029850746268656716,0.4706622113042803
79,2014-02-14 21:05:00,0.134,2014-02-14 21:05:00,0.029850746268656716,0.47065362823543266
80,2014-02-14 21:10:00,0.134,2014-02-14 21:10:00,0.029850746268656716,0.470653270607564
81,2014-02-14 21:15:00,0.132,2014-02-14 21:15:00,0.02897278314310799,0.4715346908025097
82,2014-02-14 21:20:00,0.066,2014-02-14 21:20:00,0.0,0.5004883408546448
83,2014-02-14 21:25:00,0.134,2014-02-14 21:25:00,0.029850746268656716,0.47060862672862724
84,2014-02-14 21:30:00,0.132,2014-02-14 21:30:00,0.02897278314310799,0.47147717232030145
85,2014-02-14 21:35:00,0.134,2014-02-14 21:35:00,0.029850746268656716,0.47060230863628105
86,2014-02-14 21:40:00,0.132,2014-02-14 21:40:00,0.02897278314310799,0.47148998731892816
87,2014-02-14 21:45:00,0.066,2014-02-14 21:45:00,0.0,0.5004510283470154
88,2014-02-14 21:50:00,0.134,2014-02-14 21:50:00,0.029850746268656716,0.47057858598766045
89,2014-02-14 21:55:00,0.132,2014-02-14 21:55:00,0.02897278314310799,0.47145392650883905
90,2014-02-14 22:00:00,0.134,2014-02-14 22:00:00,0.029850746268656716,0.4705849636846514
91,2014-02-14 22:05:00,0.134,2014-02-14 22:05:00,0.029850746268656716,0.47060040128764824
92,2014-02-14 22:10:00,0.066,2014-02-14 22:10:00,0.0,0.5004444718360901
93,2014-02-14 22:15:00,0.134,2014-02-14 22:15:00,0.029850746268656716,0.4705756057554217
94,2014-02-14 22:20:00,0.132,2014-02-14 22:20:00,0.02897278314310799,0.47145344967168085
95,2014-02-14 22:25:00,0.134,2014-02-14 22:25:00,0.029850746268656716,0.4705861557775469
96,2014-02-14 22:30:00,0.132,2014-02-14 22:30:00,0.02897278314310799,0.47105046266835443
97,2014-02-14 22:35:00,0.068,2014-02-14 22:35:00,0.0008779631255487266,0.49918193954245055
98,2014-02-14 22:40:00,0.132,2014-02-14 22:40:00,0.02897278314310799,0.47112693542760126
99,2014-02-14 22:45:00,0.132,2014-02-14 22:45:00,0.02897278314310799,0.47118898386281244
100,2014-02-14 22:50:00,0.134,2014-02-14 22:50:00,0.029850746268656716,0.4703812946134539
101,2014-02-14 22:55:00,0.132,2014-02-14 22:55:00,0.02897278314310799,0.471328160708363
102,2014-02-14 23:00:00,0.134,2014-02-14 23:00:00,0.029850746268656716,0.47051272285518364
103,2014-02-14 23:05:00,0.134,2014-02-14 23:05:00,0.029850746268656716,0.47056720150050835
104,2014-02-14 23:10:00,0.134,2014-02-14 23:10:00,0.029850746268656716,0.47061250103053764
105,2014-02-14 23:15:00,0.066,2014-02-14 23:15:00,0.0,0.5004749298095703
106,2014-02-14 23:20:00,0.132,2014-02-14 23:20:00,0.02897278314310799,0.47149386162083856
107,2014-02-14 23:25:00,0.132,2014-02-14 23:25:00,0.02897278314310799,0.47149731869023553
108,2014-02-14 23:30:00,0.066,2014-02-14 23:30:00,0.0,0.5004565715789795
109,2014-02-14 23:35:00,0.136,2014-02-14 23:35:00,0.030728709394205442,0.4697073581869713
110,2014-02-14 23:40:00,0.134,2014-02-14 23:40:00,0.029850746268656716,0.4705859769636126
111,2014-02-14 23:45:00,0.066,2014-02-14 23:45:00,0.0,0.5004244446754456
112,2014-02-14 23:50:00,0.134,2014-02-14 23:50:00,0.029850746268656716,0.4705551613622637
113,2014-02-14 23:55:00,0.2,2014-02-14 23:55:00,0.058823529411764705,0.4416106308207792
114,2014-02-15 00:00:00,0.134,2014-02-15 00:00:00,0.029850746268656716,0.4706325281911822
115,2014-02-15 00:05:00,0.134,2014-02-15 00:05:00,0.029850746268656716,0.4706685293966265
116,2014-02-15 00:10:00,0.066,2014-02-15 00:10:00,0.0,0.5005191564559937
117,2014-02-15 00:15:00,0.132,2014-02-15 00:15:00,0.02897278314310799,0.4715262269429516
118,2014-02-15 00:20:00,0.134,2014-02-15 00:20:00,0.029850746268656716,0.47064158809718804
119,2014-02-15 00:25:00,0.066,2014-02-15 00:25:00,0.0,0.5004706382751465
120,2014-02-15 00:30:00,0.136,2014-02-15 00:30:00,0.030728709394205442,0.46971445113969956
121,2014-02-15 00:35:00,0.134,2014-02-15 00:35:00,0.029850746268656716,0.470587467079732
122,2014-02-15 00:40:00,0.134,2014-02-15 00:40:00,0.029850746268656716,0.47059533489284233
123,2014-02-15 00:45:00,0.066,2014-02-15 00:45:00,0.0,0.5004358887672424
124,2014-02-15 00:50:00,0.134,2014-02-15 00:50:00,0.029850746268656716,0.47056600940761284
125,2014-02-15 00:55:00,0.134,2014-02-15 00:55:00,0.029850746268656716,0.470567022686574
126,2014-02-15 01:00:00,0.134,2014-02-15 01:00:00,0.029850746268656716,0.4705798972898455
127,2014-02-15 01:05:00,0.068,2014-02-15 01:05:00,0.0008779631255487266,0.4995472564102789
128,2014-02-15 01:10:00,0.132,2014-02-15 01:10:00,0.02897278314310799,0.4714368199757885
129,2014-02-15 01:15:00,0.134,2014-02-15 01:15:00,0.029850746268656716,0.4705617774778338
130,2014-02-15 01:20:00,0.134,2014-02-15 01:20:00,0.029850746268656716,0.47057614219722466
131,2014-02-15 01:25:00,0.068,2014-02-15 01:25:00,0.0008779631255487266,0.49954475301519835
132,2014-02-15 01:30:00,0.134,2014-02-15 01:30:00,0.029850746268656716,0.47055802238521294
133,2014-02-15 01:35:00,0.134,2014-02-15 01:35:00,0.029850746268656716,0.4705626715475054
134,2014-02-15 01:40:00,0.134,2014-02-15 01:40:00,0.029850746268656716,0.47057804954585747
135,2014-02-15 01:45:00,0.134,2014-02-15 01:45:00,0.029850746268656716,0.4705980171018572
136,2014-02-15 01:50:00,0.134,2014-02-15 01:50:00,0.029850746268656716,0.47061899793681816
137,2014-02-15 01:55:00,0.134,2014-02-15 01:55:00,0.029850746268656716,0.4706387866788836
138,2014-02-15 02:00:00,0.066,2014-02-15 02:00:00,0.0,0.5004824995994568
139,2014-02-15 02:05:00,0.134,2014-02-15 02:05:00,0.029850746268656716,0.4706108917051287
140,2014-02-15 02:10:00,0.132,2014-02-15 02:10:00,0.02897278314310799,0.4714845036916088
141,2014-02-15 02:15:00,0.134,2014-02-15 02:15:00,0.029850746268656716,0.47061250103053764
142,2014-02-15 02:20:00,0.066,2014-02-15 02:20:00,0.0,0.5004505515098572
143,2014-02-15 02:25:00,0.132,2014-02-15 02:25:00,0.02897278314310799,0.4714552974156689
144,2014-02-15 02:30:00,0.132,2014-02-15 02:30:00,0.02897278314310799,0.47105046266835443
145,2014-02-15 02:35:00,0.066,2014-02-15 02:35:00,0.0,0.5000592470169067
146,2014-02-15 02:40:00,0.134,2014-02-15 02:40:00,0.029850746268656716,0.4702478994184466
147,2014-02-15 02:45:00,0.134,2014-02-15 02:45:00,0.029850746268656716,0.4703113187604876
148,2014-02-15 02:50:00,0.136,2014-02-15 02:50:00,0.030728709394205442,0.4695057752783409
149,2014-02-15 02:55:00,0.134,2014-02-15 02:55:00,0.029850746268656716,0.47045508516368584
150,2014-02-15 03:00:00,0.134,2014-02-15 03:00:00,0.029850746268656716,0.4705193389707537
151,2014-02-15 03:05:00,1.466,2014-02-15 03:05:00,0.6145741878841088,0.11333876241184926
152,2014-02-15 03:10:00,0.066,2014-02-15 03:10:00,0.0,0.5016435980796814
153,2014-02-15 03:15:00,0.134,2014-02-15 03:15:00,0.029850746268656716,0.47209206712779717
154,2014-02-15 03:20:00,0.134,2014-02-15 03:20:00,0.029850746268656716,0.4721386779600115
155,2014-02-15 03:25:00,0.134,2014-02-15 03:25:00,0.029850746268656716,0.472051237946126
156,2014-02-15 03:30:00,0.134,2014-02-15 03:30:00,0.029850746268656716,0.4718957890325518
157,2014-02-15 03:35:00,0.134,2014-02-15 03:35:00,0.029850746268656716,0.471713696842763
158,2014-02-15 03:40:00,0.132,2014-02-15 03:40:00,0.02897278314310799,0.4724073028020214
159,2014-02-15 03:45:00,0.066,2014-02-15 03:45:00,0.0,0.5011833310127258
160,2014-02-15 03:50:00,0.134,2014-02-15 03:50:00,0.029850746268656716,0.47114697588023857
161,2014-02-15 03:55:00,0.132,2014-02-15 03:55:00,0.02897278314310799,0.47188045734685174
162,2014-02-15 04:00:00,0.134,2014-02-15 04:00:00,0.029850746268656716,0.47089395416316704
163,2014-02-15 04:05:00,0.066,2014-02-15 04:05:00,0.0,0.5006409883499146
164,2014-02-15 04:10:00,0.134,2014-02-15 04:10:00,0.029850746268656716,0.4706981529050799
165,2014-02-15 04:15:00,0.134,2014-02-15 04:15:00,0.029850746268656716,0.47064349544582085
166,2014-02-15 04:20:00,0.134,2014-02-15 04:20:00,0.029850746268656716,0.4706152428441973
167,2014-02-15 04:25:00,0.068,2014-02-15 04:25:00,0.0008779631255487266,0.499553336084046
168,2014-02-15 04:30:00,0.132,2014-02-15 04:30:00,0.02897278314310799,0.47142269367497674
169,2014-02-15 04:35:00,0.134,2014-02-15 04:35:00,0.029850746268656716,0.470534657364461
170,2014-02-15 04:40:00,0.066,2014-02-15 04:40:00,0.0,0.5003678798675537
171,2014-02-15 04:45:00,0.132,2014-02-15 04:45:00,0.02897278314310799,0.47137405628484
172,2014-02-15 04:50:00,0.134,2014-02-15 04:50:00,0.029850746268656716,0.4704993118101092
173,2014-02-15 04:55:00,0.134,2014-02-15 04:55:00,0.029850746268656716,0.47051725280818657
174,2014-02-15 05:00:00,0.066,2014-02-15 05:00:00,0.0,0.5003685355186462
175,2014-02-15 05:05:00,0.134,2014-02-15 05:05:00,0.029850746268656716,0.47050878894862846
176,2014-02-15 05:10:00,0.132,2014-02-15 05:10:00,0.02897278314310799,0.4713965868405651
177,2014-02-15 05:15:00,0.134,2014-02-15 05:15:00,0.029850746268656716,0.4705390085035296
178,2014-02-15 05:20:00,0.066,2014-02-15 05:20:00,0.0,0.5003905892372131
179,2014-02-15 05:25:00,0.136,2014-02-15 05:25:00,0.030728709394205442,0.4696528199370018
180,2014-02-15 05:30:00,0.068,2014-02-15 05:30:00,0.0008779631255487266,0.499489916742005
181,2014-02-15 05:35:00,0.132,2014-02-15 05:35:00,0.02897278314310799,0.4713792418889355
182,2014-02-15 05:40:00,0.132,2014-02-15 05:40:00,0.02897278314310799,0.4713859772137951
183,2014-02-15 05:45:00,0.134,2014-02-15 05:45:00,0.029850746268656716,0.4705281008535357
184,2014-02-15 05:50:00,0.134,2014-02-15 05:50:00,0.029850746268656716,0.4705547441297503
185,2014-02-15 05:55:00,0.2,2014-02-15 05:55:00,0.058823529411764705,0.44163548595765056
186,2014-02-15 06:00:00,0.066,2014-02-15 06:00:00,0.0,0.5004945993423462
187,2014-02-15 06:05:00,0.134,2014-02-15 06:05:00,0.029850746268656716,0.4706475485616656
188,2014-02-15 06:10:00,0.134,2014-02-15 06:10:00,0.029850746268656716,0.4706545223051043
189,2014-02-15 06:15:00,0.068,2014-02-15 06:15:00,0.0008779631255487266,0.49961276191488707
190,2014-02-15 06:20:00,0.132,2014-02-15 06:20:00,0.02897278314310799,0.4714922522954296
191,2014-02-15 06:25:00,0.066,2014-02-15 06:25:00,0.0,0.5004333257675171
192,2014-02-15 06:30:00,0.132,2014-02-15 06:30:00,0.02897278314310799,0.47105046266835443
193,2014-02-15 06:35:00,0.136,2014-02-15 06:35:00,0.030728709394205442,0.4693553927595726
194,2014-02-15 06:40:00,0.066,2014-02-15 06:40:00,0.0,0.5001370906829834
195,2014-02-15 06:45:00,0.132,2014-02-15 06:45:00,0.02897278314310799,0.4712065672330212
196,2014-02-15 06:50:00,0.134,2014-02-15 06:50:00,0.029850746268656716,0.47038606298503594
197,2014-02-15 06:55:00,0.134,2014-02-15 06:55:00,0.029850746268656716,0.47044823062953667
198,2014-02-15 07:00:00,0.066,2014-02-15 07:00:00,0.0,0.5003340840339661
199,2014-02-15 07:05:00,0.134,2014-02-15 07:05:00,0.029850746268656716,0.4705005039030047
200,2014-02-15 07:10:00,0.132,2014-02-15 07:10:00,0.02897278314310799,0.47140713686269037
201,2014-02-15 07:15:00,0.066,2014-02-15 07:15:00,0.0,0.5003885626792908
202,2014-02-15 07:20:00,0.134,2014-02-15 07:20:00,0.029850746268656716,0.47053519380626396
203,2014-02-15 07:25:00,0.134,2014-02-15 07:25:00,0.029850746268656716,0.47055003536281304
204,2014-02-15 07:30:00,0.134,2014-02-15 07:30:00,0.029850746268656716,0.4705738176160784
205,2014-02-15 07:35:00,0.066,2014-02-15 07:35:00,0.0,0.5004266500473022
206,2014-02-15 07:40:00,0.134,2014-02-15 07:40:00,0.029850746268656716,0.4705658305936785
207,2014-02-15 07:45:00,0.132,2014-02-15 07:45:00,0.02897278314310799,0.47145052904408685
208,2014-02-15 07:50:00,0.066,2014-02-15 07:50:00,0.0,0.5004149079322815
209,2014-02-15 07:55:00,0.134,2014-02-15 07:55:00,0.029850746268656716,0.4705486644559832
210,2014-02-15 08:00:00,0.134,2014-02-15 08:00:00,0.029850746268656716,0.47055414808330254
211,2014-02-15 08:05:00,0.134,2014-02-15 08:05:00,0.029850746268656716,0.4705713738256426
212,2014-02-15 08:10:00,0.068,2014-02-15 08:10:00,0.0008779631255487266,0.49954254764334166
213,2014-02-15 08:15:00,0.134,2014-02-15 08:15:00,0.029850746268656716,0.4705580819898577
214,2014-02-15 08:20:00,0.068,2014-02-15 08:20:00,0.0008779631255487266,0.4995136393906256
215,2014-02-15 08:25:00,0.132,2014-02-15 08:25:00,0.02897278314310799,0.4713997458867382
216,2014-02-15 08:30:00,0.134,2014-02-15 08:30:00,0.029850746268656716,0.470526431923482
217,2014-02-15 08:35:00,0.134,2014-02-15 08:35:00,0.029850746268656716,0.4705450881772967
218,2014-02-15 08:40:00,0.066,2014-02-15 08:40:00,0.0,0.500396192073822
219,2014-02-15 08:45:00,0.134,2014-02-15 08:45:00,0.029850746268656716,0.4705357898527117
220,2014-02-15 08:50:00,0.134,2014-02-15 08:50:00,0.029850746268656716,0.4705450881772967
221,2014-02-15 08:55:00,0.134,2014-02-15 08:55:00,0.029850746268656716,0.47056481731471733
222,2014-02-15 09:00:00,0.066,2014-02-15 09:00:00,0.0,0.5004148483276367
223,2014-02-15 09:05:00,0.132,2014-02-15 09:05:00,0.02897278314310799,0.4714296078137707
224,2014-02-15 09:10:00,0.134,2014-02-15 09:10:00,0.029850746268656716,0.47055730712947563
225,2014-02-15 09:15:00,0.066,2014-02-15 09:15:00,0.0,0.5004002451896667
226,2014-02-15 09:20:00,0.134,2014-02-15 09:20:00,0.029850746268656716,0.47053477657375054
227,2014-02-15 09:25:00,0.134,2014-02-15 09:25:00,0.029850746268656716,0.4705412138753863
228,2014-02-15 09:30:00,0.134,2014-02-15 09:30:00,0.029850746268656716,0.4705595721059771
229,2014-02-15 09:35:00,0.066,2014-02-15 09:35:00,0.0,0.5004092454910278
230,2014-02-15 09:40:00,0.134,2014-02-15 09:40:00,0.029850746268656716,0.47054687631663994
231,2014-02-15 09:45:00,0.134,2014-02-15 09:45:00,0.029850746268656716,0.470554028874013
232,2014-02-15 09:50:00,0.132,2014-02-15 09:50:00,0.02897278314310799,0.4714489197186779
233,2014-02-15 09:55:00,0.134,2014-02-15 09:55:00,0.029850746268656716,0.47059193742809013
234,2014-02-15 10:00:00,0.068,2014-02-15 10:00:00,0.0008779631255487266,0.4995630516411444
235,2014-02-15 10:05:00,0.134,2014-02-15 10:05:00,0.029850746268656716,0.47057661903438286
236,2014-02-15 10:10:00,0.132,2014-02-15 10:10:00,0.02897278314310799,0.47145732397359125
237,2014-02-15 10:15:00,0.066,2014-02-15 10:15:00,0.0,0.5004180669784546
238,2014-02-15 10:20:00,0.134,2014-02-15 10:20:00,0.029850746268656716,0.4705486644559832
239,2014-02-15 10:25:00,0.134,2014-02-15 10:25:00,0.029850746268656716,0.47055164468822197
240,2014-02-15 10:30:00,0.066,2014-02-15 10:30:00,0.0,0.5
241,2014-02-15 10:35:00,0.132,2014-02-15 10:35:00,0.02897278314310799,0.47105046266835443
242,2014-02-15 10:40:00,0.132,2014-02-15 10:40:00,0.02897278314310799,0.4711098288945507
243,2014-02-15 10:45:00,0.134,2014-02-15 10:45:00,0.029850746268656716,0.47030708683070854
244,2014-02-15 10:50:00,0.134,2014-02-15 10:50:00,0.029850746268656716,0.47038558614787773
245,2014-02-15 10:55:00,0.132,2014-02-15 10:55:00,0.02897278314310799,0.4713368033818554
246,2014-02-15 11:00:00,0.068,2014-02-15 11:00:00,0.0008779631255487266,0.49947209495321715
247,2014-02-15 11:05:00,0.132,2014-02-15 11:05:00,0.02897278314310799,0.471396348421986
248,2014-02-15 11:10:00,0.132,2014-02-15 11:10:00,0.02897278314310799,0.4714240049771618
249,2014-02-15 11:15:00,0.134,2014-02-15 11:15:00,0.029850746268656716,0.47057733429012016
250,2014-02-15 11:20:00,0.066,2014-02-15 11:20:00,0.0,0.5004346370697021
251,2014-02-15 11:25:00,0.134,2014-02-15 11:25:00,0.029850746268656716,0.47057638061580376
252,2014-02-15 11:30:00,0.066,2014-02-15 11:30:00,0.0,0.5004110932350159
253,2014-02-15 11:35:00,0.132,2014-02-15 11:35:00,0.02897278314310799,0.47141875976842157
254,2014-02-15 11:40:00,0.136,2014-02-15 11:40:00,0.030728709394205442,0.46966724426103745
255,2014-02-15 11:45:00,0.134,2014-02-15 11:45:00,0.029850746268656716,0.4705636848264666
256,2014-02-15 11:50:00,0.068,2014-02-15 11:50:00,0.0008779631255487266,0.4995365871788641
257,2014-02-15 11:55:00,0.132,2014-02-15 11:55:00,0.02897278314310799,0.4714310979298901
258,2014-02-15 12:00:00,0.132,2014-02-15 12:00:00,0.02897278314310799,0.47143741602223627
259,2014-02-15 12:05:00,0.134,2014-02-15 12:05:00,0.029850746268656716,0.4705760229879351
260,2014-02-15 12:10:00,0.134,2014-02-15 12:10:00,0.029850746268656716,0.470597540264699
261,2014-02-15 12:15:00,0.132,2014-02-15 12:15:00,0.02897278314310799,0.4714971398763012
262,2014-02-15 12:20:00,0.066,2014-02-15 12:20:00,0.0,0.5004653334617615
263,2014-02-15 12:25:00,0.134,2014-02-15 12:25:00,0.029850746268656716,0.4705968846136065
264,2014-02-15 12:30:00,0.132,2014-02-15 12:30:00,0.02897278314310799,0.47147383446019403
265,2014-02-15 12:35:00,0.134,2014-02-15 12:35:00,0.029850746268656716,0.47060493124065117
266,2014-02-15 12:40:00,0.134,2014-02-15 12:40:00,0.029850746268656716,0.4706194151693316
267,2014-02-15 12:45:00,0.066,2014-02-15 12:45:00,0.0,0.5004619359970093
268,2014-02-15 12:50:00,0.134,2014-02-15 12:50:00,0.029850746268656716,0.4705913413816424
269,2014-02-15 12:55:00,0.2,2014-02-15 12:55:00,0.058823529411764705,0.4416424597010893
270,2014-02-15 13:00:00,0.134,2014-02-15 13:00:00,0.029850746268656716,0.4706586350255938
271,2014-02-15 13:05:00,0.066,2014-02-15 13:05:00,0.0,0.5005149841308594
272,2014-02-15 13:10:00,0.134,2014-02-15 13:10:00,0.029850746268656716,0.4706479061895342
273,2014-02-15 13:15:00,0.136,2014-02-15 13:15:00,0.030728709394205442,0.46976636678529893
274,2014-02-15 13:20:00,0.134,2014-02-15 13:20:00,0.029850746268656716,0.47064909828242973
275,2014-02-15 13:25:00,0.066,2014-02-15 13:25:00,0.0,0.5004834532737732
276,2014-02-15 13:30:00,0.134,2014-02-15 13:30:00,0.029850746268656716,0.47060618293819145
277,2014-02-15 13:35:00,0.134,2014-02-15 13:35:00,0.029850746268656716,0.47059962642726616
278,2014-02-15 13:40:00,0.134,2014-02-15 13:40:00,0.029850746268656716,0.4706054080778094
279,2014-02-15 13:45:00,0.134,2014-02-15 13:45:00,0.029850746268656716,0.47061756742534355
280,2014-02-15 13:50:00,0.134,2014-02-15 13:50:00,0.029850746268656716,0.4706321705633135
281,2014-02-15 13:55:00,0.134,2014-02-15 13:55:00,0.029850746268656716,0.47064707172450737
282,2014-02-15 14:00:00,0.134,2014-02-15 14:00:00,0.029850746268656716,0.47066095960674004
